frame,dff,cue,go,nogo,reward,punish,lick
4644,-0.3934,0,0,0,0,1,1
4645,0.3887,0,0,0,0,1,1
4646,-0.7636,0,0,0,0,1,1
4647,1.4138,0,0,0,0,1,1
4648,2.4665,0,0,0,0,1,1
4649,-0.3427,0,0,0,0,1,1
4650,-0.6569,0,0,0,0,1,1
4651,1.0075,0,0,0,0,0,0
4652,-0.6464,0,0,0,0,0,0
4653,0.6908,0,0,0,0,0,0
4654,0.3175,0,0,0,0,0,0
4655,-1.0,0,0,0,0,0,0
4656,-0.9277,0,0,0,0,0,0
4657,-0.7011,0,0,0,0,0,0
4658,-0.1082,0,0,0,0,0,0
4659,-0.6356,0,0,0,0,0,0
4660,3.7401,0,0,0,0,0,0
4661,1.9368,0,0,0,0,0,0
4662,0.4168,0,0,0,0,0,0
4663,-0.4053,0,0,0,0,0,0
4664,-0.2352,0,0,0,0,0,0
4665,-1.0,0,0,0,0,0,0
4666,-0.1493,0,0,0,0,0,0
4667,-1.0,0,0,0,0,0,0
4668,-0.0769,0,0,0,0,0,0
4669,-1.0,0,0,0,0,0,0
4670,0.1757,0,0,0,0,0,0
4671,-1.0,0,0,0,0,0,0
4672,-1.0,0,0,0,0,0,0
4673,-0.8353,0,0,0,0,0,0
4674,-0.625,0,0,0,0,0,0
4675,-0.3377,0,0,0,0,0,0
4676,-0.2942,1,0,1,0,0,0
4677,-0.3474,0,0,1,0,0,0
4678,0.0819,0,0,1,0,0,0
4679,-1.0,0,0,1,0,0,0
4680,0.9392,0,0,1,0,0,0
4681,0.7041,0,0,1,0,0,0
4682,0.3765,0,0,1,0,0,0
4683,-1.0,0,0,1,0,0,0
4684,-1.0,0,0,1,0,0,0
4685,-0.8841,0,0,0,0,0,0
4686,-1.0,0,0,0,0,0,0
4687,-0.7451,0,0,0,0,0,0
4688,-0.5067,0,0,0,0,0,0
4689,-0.1535,0,0,0,0,0,0
4690,0.7971,0,0,0,0,0,0
4691,-1.0,0,0,0,0,0,0
4692,-0.0863,0,0,0,0,0,0
4693,1.7976,0,0,0,0,0,0
4694,-0.9898,0,0,0,0,0,0
4695,1.5114,0,0,0,0,0,0
4696,-0.151,0,0,0,0,0,0
4697,-1.0,0,0,0,0,0,0
4698,0.2801,0,0,0,0,0,0
4699,-0.622,0,0,0,0,0,0
4700,1.1303,0,0,0,0,0,0
4701,0.2393,0,0,0,0,0,0
4702,-1.0,0,0,0,0,0,0
4703,-0.0035,0,0,0,0,0,0
4704,-0.7987,0,0,0,0,0,0
4705,-1.0,0,0,0,0,0,0
4706,-0.9657,0,0,0,0,0,0
4707,0.3811,0,0,0,0,0,0
4708,-1.0,0,0,0,0,0,0
4709,-1.0,0,0,0,0,0,0
4710,0.5012,0,0,0,0,0,0
4711,0.1159,0,0,0,0,0,0
4712,0.1026,0,0,0,0,0,0
4713,0.3867,0,0,0,0,0,0
4714,2.5836,0,0,0,0,0,0
4715,0.1152,0,0,0,0,0,0
4716,1.1284,0,0,0,0,0,0
4717,-0.0181,1,1,0,0,0,0
4718,2.9868,0,1,0,0,0,0
4719,-0.0726,0,1,0,0,0,0
4720,1.248,0,1,0,0,0,0
4721,5.2699,0,1,0,0,0,1
4722,0.7854,0,1,0,1,0,1
4723,-1.0,0,1,0,0,0,1
4724,1.2751,0,1,0,0,0,1
4725,-0.6143,0,1,0,0,0,1
4726,0.2257,0,0,0,0,0,1
4727,1.5693,0,0,0,0,0,1
4728,0.7608,0,0,0,0,0,1
4729,2.3469,0,0,0,0,0,1
4730,0.8566,0,0,0,0,0,1
4731,1.3878,0,0,0,0,0,1
4732,-0.3306,0,0,0,0,0,1
4733,2.3319,0,0,0,0,0,1
4734,-0.1709,0,0,0,0,0,1
4735,1.7456,0,0,0,0,0,1
4736,-1.0,0,0,0,0,0,1
4737,-1.0,0,0,0,0,0,1
4738,-0.8419,0,0,0,0,0,1
4739,-1.0,0,0,0,0,0,1
4740,-0.1196,0,0,0,0,0,1
4741,0.1863,0,0,0,0,0,0
4742,-0.4845,0,0,0,0,0,0
4743,-0.4667,0,0,0,0,0,0
4744,-1.0,0,0,0,0,0,0
4745,0.5281,0,0,0,0,0,0
4746,-0.9346,0,0,0,0,0,0
4747,-0.7545,0,0,0,0,0,0
4748,-1.0,0,0,0,0,0,0
4749,-0.5751,0,0,0,0,0,0
4750,-1.0,0,0,0,0,0,0
4751,-1.0,0,0,0,0,0,0
4752,-1.0,0,0,0,0,0,0
4753,-1.0,0,0,0,0,0,0
4754,-1.0,0,0,0,0,0,0
4755,2.1302,0,0,0,0,0,0
4756,3.2419,0,0,0,0,0,0
4757,-0.5831,0,0,0,0,0,0
4758,-1.0,1,0,1,0,0,0
4759,-0.5187,0,0,1,0,0,0
4760,-0.9451,0,0,1,0,0,0
4761,-0.536,0,0,1,0,0,0
4762,0.5193,0,0,1,0,0,0
4763,0.1079,0,0,1,0,0,0
4764,1.5144,0,0,1,0,1,1
4765,2.6695,0,0,1,0,1,1
4766,-0.4603,0,0,1,0,1,1
4767,0.2574,0,0,0,0,1,1
4768,3.2727,0,0,0,0,1,1
4769,-1.0,0,0,0,0,1,1
4770,3.4023,0,0,0,0,1,1
4771,2.4968,0,0,0,0,1,1
4772,0.9443,0,0,0,0,1,1
4773,2.1669,0,0,0,0,0,0
4774,-1.0,0,0,0,0,0,0
4775,0.3356,0,0,0,0,0,0
4776,0.3859,0,0,0,0,0,0
4777,1.4,0,0,0,0,0,0
4778,2.6822,0,0,0,0,0,0
4779,1.3843,0,0,0,0,0,0
4780,2.1319,0,0,0,0,0,0
4781,1.9477,0,0,0,0,0,0
4782,0.0191,0,0,0,0,0,0
4783,-0.1523,0,0,0,0,0,0
4784,-0.427,0,0,0,0,0,0
4785,-0.4037,0,0,0,0,0,0
4786,-1.0,0,0,0,0,0,0
4787,0.8364,0,0,0,0,0,0
4788,-1.0,0,0,0,0,0,0
4789,2.7247,0,0,0,0,0,0
4790,-1.0,0,0,0,0,0,0
4791,-1.0,0,0,0,0,0,0
4792,0.8636,0,0,0,0,0,0
4793,0.4574,0,0,0,0,0,0
4794,0.2828,0,0,0,0,0,0
4795,-1.0,0,0,0,0,0,0
4796,-1.0,0,0,0,0,0,0
4797,-1.0,0,0,0,0,0,0
4798,-1.0,0,0,0,0,0,0
4799,0.5002,1,1,0,0,0,0
4800,0.769,0,1,0,0,0,0
4801,0.0919,0,1,0,0,0,0
4802,-1.0,0,1,0,0,0,0
4803,0.7969,0,1,0,0,0,0
4804,0.7033,0,1,0,1,0,1
4805,-0.7527,0,1,0,0,0,1
4806,1.3985,0,1,0,0,0,1
4807,-0.05,0,1,0,0,0,1
4808,2.5883,0,0,0,0,0,1
4809,-1.0,0,0,0,0,0,1
4810,2.6193,0,0,0,0,0,1
4811,-1.0,0,0,0,0,0,1
4812,-1.0,0,0,0,0,0,1
4813,-0.1979,0,0,0,0,0,1
4814,-0.5381,0,0,0,0,0,1
4815,0.2923,0,0,0,0,0,1
4816,-1.0,0,0,0,0,0,1
4817,0.6778,0,0,0,0,0,1
4818,1.667,0,0,0,0,0,1
4819,-0.1509,0,0,0,0,0,0
4820,-0.1825,0,0,0,0,0,0
4821,-1.0,0,0,0,0,0,0
4822,-0.5772,0,0,0,0,0,0
4823,1.1206,0,0,0,0,0,0
4824,1.5093,0,0,0,0,0,0
4825,0.514,0,0,0,0,0,0
4826,1.0155,0,0,0,0,0,0
4827,-0.4757,0,0,0,0,0,0
4828,-1.0,0,0,0,0,0,0
4829,0.8154,0,0,0,0,0,0
4830,2.6364,0,0,0,0,0,0
4831,-0.7346,0,0,0,0,0,0
4832,-1.0,0,0,0,0,0,0
4833,4.2589,0,0,0,0,0,0
4834,1.1241,0,0,0,0,0,0
4835,1.5994,0,0,0,0,0,0
4836,0.6181,0,0,0,0,0,0
4837,1.6756,0,0,0,0,0,0
4838,0.2786,0,0,0,0,0,0
4839,1.0359,0,0,0,0,0,0
4840,-0.7408,1,0,1,0,0,0
4841,2.5799,0,0,1,0,0,0
4842,2.5636,0,0,1,0,0,0
4843,1.4293,0,0,1,0,0,1
4844,0.0675,0,0,1,0,0,1
4845,-0.8716,0,0,1,0,1,1
4846,5.5609,0,0,1,0,1,1
4847,0.9178,0,0,1,0,1,1
4848,1.1449,0,0,1,0,1,1
4849,5.971,0,0,0,0,1,1
4850,1.8935,0,0,0,0,1,1
4851,1.5448,0,0,0,0,1,1
4852,3.9903,0,0,0,0,0,0
4853,2.6546,0,0,0,0,0,0
4854,1.4657,0,0,0,0,1,1
4855,1.6462,0,0,0,0,0,0
4856,3.7495,0,0,0,0,0,0
4857,1.8931,0,0,0,0,0,0
4858,0.7123,0,0,0,0,0,0
4859,2.5823,0,0,0,0,0,0
4860,0.8434,0,0,0,0,0,0
4861,0.3891,0,0,0,0,1,1
4862,1.8743,0,0,0,0,1,1
4863,-0.6802,0,0,0,0,0,0
4864,0.9809,0,0,0,0,0,0
4865,1.1885,0,0,0,0,0,0
4866,-0.0212,0,0,0,0,0,0
4867,-0.4412,0,0,0,0,0,0
4868,0.1028,0,0,0,0,0,0
4869,-0.8752,0,0,0,0,0,0
4870,-0.3653,0,0,0,0,0,0
4871,0.094,0,0,0,0,0,0
4872,-0.1756,0,0,0,0,0,0
4873,-0.7347,0,0,0,0,0,0
4874,1.043,0,0,0,0,0,0
4875,1.6135,0,0,0,0,0,0
4876,-0.4922,0,0,0,0,0,0
4877,-1.0,0,0,0,0,0,0
4878,-1.0,0,0,0,0,0,0
4879,-1.0,0,0,0,0,0,0
4880,-0.5344,0,0,0,0,0,0
4881,-1.0,1,0,1,0,0,0
4882,-0.692,0,0,1,0,0,0
4883,0.3643,0,0,1,0,0,0
4884,0.4043,0,0,1,0,0,0
4885,1.335,0,0,1,0,0,0
4886,0.7329,0,0,1,0,0,0
4887,1.2114,0,0,1,0,0,0
4888,-0.4506,0,0,1,0,0,0
4889,1.0684,0,0,1,0,0,0
4890,-0.6189,0,0,0,0,0,0
4891,0.8841,0,0,0,0,0,0
4892,0.269,0,0,0,0,0,0
4893,-0.451,0,0,0,0,0,0
4894,-1.0,0,0,0,0,0,0
4895,0.5056,0,0,0,0,0,0
4896,-0.1311,0,0,0,0,0,0
4897,-1.0,0,0,0,0,0,0
4898,1.1639,0,0,0,0,0,0
4899,0.2679,0,0,0,0,0,0
4900,0.9349,0,0,0,0,0,0
4901,-0.4607,0,0,0,0,0,0
4902,0.9445,0,0,0,0,0,0
4903,1.2437,0,0,0,0,0,0
4904,-0.9564,0,0,0,0,0,0
4905,-0.6773,0,0,0,0,0,0
4906,2.1076,0,0,0,0,0,0
4907,-1.0,0,0,0,0,0,0
4908,-0.8423,0,0,0,0,0,0
4909,-0.5429,0,0,0,0,0,0
4910,-0.4052,0,0,0,0,0,0
4911,0.0775,0,0,0,0,0,0
4912,-0.7294,0,0,0,0,0,0
4913,0.0,0,0,0,0,0,0
4914,1.3383,0,0,0,0,0,0
4915,1.1379,0,0,0,0,0,0
4916,0.5912,0,0,0,0,0,0
4917,0.6449,0,0,0,0,0,0
4918,1.1095,0,0,0,0,0,0
4919,1.7768,0,0,0,0,0,0
4920,1.7632,0,0,0,0,0,0
4921,0.7211,0,0,0,0,0,0
4922,0.6636,1,0,1,0,0,0
4923,-0.6722,0,0,1,0,0,0
4924,-1.0,0,0,1,0,0,0
4925,-0.7034,0,0,1,0,0,1
4926,0.5474,0,0,1,0,0,1
4927,1.6894,0,0,1,0,1,1
4928,1.1981,0,0,1,0,1,1
4929,0.3314,0,0,1,0,1,1
4930,-0.3593,0,0,1,0,1,1
4931,1.4211,0,0,0,0,1,1
4932,-1.0,0,0,0,0,1,1
4933,-1.0,0,0,0,0,1,1
4934,-1.0,0,0,0,0,1,1
4935,1.7566,0,0,0,0,1,1
4936,-0.35,0,0,0,0,0,0
4937,-1.0,0,0,0,0,0,0
4938,-0.3796,0,0,0,0,0,0
4939,-0.194,0,0,0,0,0,0
4940,-1.0,0,0,0,0,0,0
4941,-1.0,0,0,0,0,0,0
4942,-1.0,0,0,0,0,0,0
4943,-0.5896,0,0,0,0,0,0
4944,-1.0,0,0,0,0,0,0
4945,-0.2375,0,0,0,0,0,0
4946,-0.9467,0,0,0,0,0,0
4947,-1.0,0,0,0,0,0,0
4948,-0.1844,0,0,0,0,0,0
4949,-0.3468,0,0,0,0,0,0
4950,0.123,0,0,0,0,0,0
4951,-1.0,0,0,0,0,0,0
4952,-0.0251,0,0,0,0,0,0
4953,-0.5275,0,0,0,0,0,0
4954,-0.1948,0,0,0,0,0,0
4955,-1.0,0,0,0,0,0,0
4956,-0.3862,0,0,0,0,0,0
4957,2.2503,0,0,0,0,0,0
4958,1.237,0,0,0,0,0,0
4959,1.8458,0,0,0,0,0,0
4960,-0.5629,0,0,0,0,0,0
4961,-1.0,0,0,0,0,0,0
4962,-0.874,0,0,0,0,0,0
4963,-0.9393,1,1,0,0,0,0
4964,-0.2788,0,1,0,0,0,0
4965,-1.0,0,1,0,0,0,0
4966,2.0224,0,1,0,0,0,0
4967,2.4671,0,1,0,0,0,0
4968,0.9715,0,1,0,0,0,0
4969,3.4113,0,1,0,0,0,0
4970,1.8933,0,1,0,0,0,0
4971,2.4292,0,1,0,0,0,0
4972,-0.958,0,0,0,0,0,0
4973,0.2201,0,0,0,0,0,0
4974,0.0,0,0,0,0,0,0
4975,0.9403,0,0,0,0,0,0
4976,-1.0,0,0,0,0,0,0
4977,-0.0316,0,0,0,0,0,0
4978,-1.0,0,0,0,0,0,0
4979,2.7433,0,0,0,0,0,0
4980,-0.7274,0,0,0,0,0,0
4981,-0.542,0,0,0,0,0,0
4982,-0.9525,0,0,0,0,0,0
4983,-0.5225,0,0,0,0,0,0
4984,-1.0,0,0,0,0,0,0
4985,-1.0,0,0,0,0,0,0
4986,-1.0,0,0,0,0,0,0
4987,0.7541,0,0,0,0,0,0
4988,0.742,0,0,0,0,0,0
4989,-1.0,0,0,0,0,0,0
4990,1.3327,0,0,0,0,0,0
4991,-0.8671,0,0,0,0,0,0
4992,0.7709,0,0,0,0,0,0
4993,0.6172,0,0,0,0,0,0
4994,-1.0,0,0,0,0,0,0
4995,-0.8815,0,0,0,0,0,0
4996,-1.0,0,0,0,0,0,0
4997,-0.5102,0,0,0,0,0,0
4998,-0.2523,0,0,0,0,0,0
4999,-1.0,0,0,0,0,0,0
5000,-1.0,0,0,0,0,0,0
5001,0.0682,0,0,0,0,0,0
5002,-0.7671,0,0,0,0,0,0
5003,1.4017,0,0,0,0,0,0
5004,-0.524,1,1,0,0,0,0
5005,2.6188,0,1,0,0,0,0
5006,3.292,0,1,0,0,0,0
5007,-0.5845,0,1,0,0,0,0
5008,2.3745,0,1,0,0,0,0
5009,0.8238,0,1,0,1,0,1
5010,-0.8565,0,1,0,0,0,1
5011,2.0992,0,1,0,0,0,1
5012,-1.0,0,1,0,0,0,1
5013,3.277,0,0,0,0,0,1
5014,-0.6146,0,0,0,0,0,1
5015,2.3708,0,0,0,0,0,1
5016,-0.3362,0,0,0,0,0,1
5017,1.4628,0,0,0,0,0,1
5018,2.4091,0,0,0,0,0,1
5019,2.6665,0,0,0,0,0,1
5020,-0.3963,0,0,0,0,0,1
5021,-1.0,0,0,0,0,0,1
5022,-1.0,0,0,0,0,0,1
5023,-0.4071,0,0,0,0,0,1
5024,3.5942,0,0,0,0,0,0
5025,0.6853,0,0,0,0,0,0
5026,0.4937,0,0,0,0,0,0
5027,-1.0,0,0,0,0,0,0
5028,0.0482,0,0,0,0,0,0
5029,0.2223,0,0,0,0,0,0
5030,0.7147,0,0,0,0,0,0
5031,0.7427,0,0,0,0,0,0
5032,-0.4176,0,0,0,0,0,0
5033,2.2629,0,0,0,0,0,0
5034,2.6555,0,0,0,0,0,0
5035,0.7867,0,0,0,0,0,0
5036,-1.0,0,0,0,0,0,0
5037,-0.9178,0,0,0,0,0,0
5038,1.5136,0,0,0,0,0,0
5039,5.3859,0,0,0,0,0,0
5040,2.4007,0,0,0,0,0,0
5041,0.2332,0,0,0,0,0,0
5042,2.5291,0,0,0,0,0,0
5043,0.7234,0,0,0,0,0,0
5044,-0.0333,0,0,0,0,0,0
5045,-1.0,1,1,0,0,0,0
5046,-1.0,0,1,0,0,0,0
5047,1.1029,0,1,0,0,0,0
5048,2.2006,0,1,0,0,0,0
5049,5.7104,0,1,0,0,0,1
5050,-0.4179,0,1,0,1,0,1
5051,0.9188,0,1,0,0,0,1
5052,2.3916,0,1,0,0,0,1
5053,3.6294,0,1,0,0,0,1
5054,0.7672,0,0,0,0,0,1
5055,-1.0,0,0,0,0,0,1
5056,3.3375,0,0,0,0,0,1
5057,1.1961,0,0,0,0,0,1
5058,1.6253,0,0,0,0,0,1
5059,1.8663,0,0,0,0,0,0
5060,-1.0,0,0,0,0,0,0
5061,-0.1925,0,0,0,0,0,0
5062,-0.5219,0,0,0,0,0,0
5063,2.7699,0,0,0,0,0,0
5064,0.1265,0,0,0,0,0,0
5065,1.0519,0,0,0,0,0,0
5066,1.7432,0,0,0,0,0,0
5067,-1.0,0,0,0,0,0,0
5068,-1.0,0,0,0,0,0,0
5069,-1.0,0,0,0,0,0,0
5070,-0.6654,0,0,0,0,0,0
5071,-0.695,0,0,0,0,0,0
5072,-1.0,0,0,0,0,0,0
5073,0.114,0,0,0,0,0,0
5074,-0.9861,0,0,0,0,0,0
5075,0.345,0,0,0,0,0,0
5076,1.0795,0,0,0,0,0,0
5077,-1.0,0,0,0,0,0,0
5078,-1.0,0,0,0,0,0,0
5079,2.351,0,0,0,0,0,0
5080,-0.2991,0,0,0,0,0,0
5081,0.8328,0,0,0,0,0,0
5082,0.1031,0,0,0,0,0,0
5083,-1.0,0,0,0,0,0,0
5084,0.5729,0,0,0,0,0,0
5085,-0.7813,0,0,0,0,0,0
5086,-0.2842,1,0,1,0,0,0
5087,-1.0,0,0,1,0,0,0
5088,-0.6313,0,0,1,0,0,0
5089,0.1767,0,0,1,0,0,0
5090,2.6022,0,0,1,0,0,0
5091,0.9807,0,0,1,0,1,1
5092,0.5547,0,0,1,0,1,1
5093,2.3545,0,0,1,0,1,1
5094,1.0275,0,0,1,0,1,1
5095,-0.8639,0,0,0,0,1,1
5096,0.6514,0,0,0,0,1,1
5097,2.5784,0,0,0,0,1,1
5098,1.2016,0,0,0,0,1,1
5099,2.1271,0,0,0,0,0,0
5100,2.2271,0,0,0,0,0,0
5101,-0.0984,0,0,0,0,0,0
5102,1.5091,0,0,0,0,0,0
5103,1.8595,0,0,0,0,0,0
5104,2.2475,0,0,0,0,0,0
5105,1.127,0,0,0,0,0,0
5106,1.0242,0,0,0,0,0,0
5107,-0.7197,0,0,0,0,0,0
5108,-1.0,0,0,0,0,0,0
5109,0.4148,0,0,0,0,0,0
5110,-0.3481,0,0,0,0,0,0
5111,1.1099,0,0,0,0,0,0
5112,-0.6362,0,0,0,0,0,0
5113,1.338,0,0,0,0,0,0
5114,-0.0763,0,0,0,0,0,0
5115,-1.0,0,0,0,0,0,0
5116,1.1934,0,0,0,0,0,0
5117,0.1624,0,0,0,0,0,0
5118,1.3089,0,0,0,0,0,0
5119,-0.7979,0,0,0,0,0,0
5120,-0.7665,0,0,0,0,0,0
5121,-1.0,0,0,0,0,0,0
5122,-1.0,0,0,0,0,0,0
5123,0.6126,0,0,0,0,0,0
5124,-1.0,0,0,0,0,0,0
5125,2.3136,0,0,0,0,0,0
5126,-1.0,0,0,0,0,0,0
5127,-1.0,1,1,0,0,0,0
5128,-1.0,0,1,0,0,0,0
5129,1.3281,0,1,0,0,0,0
5130,-1.0,0,1,0,0,0,0
5131,-1.0,0,1,0,0,0,1
5132,0.9131,0,1,0,1,0,1
5133,-1.0,0,1,0,0,0,1
5134,-1.0,0,1,0,0,0,1
5135,-1.0,0,1,0,0,0,1
5136,1.3083,0,0,0,0,0,1
5137,2.1045,0,0,0,0,0,1
5138,-0.829,0,0,0,0,0,1
5139,-0.9095,0,0,0,0,0,1
5140,-0.3571,0,0,0,0,0,1
5141,-1.0,0,0,0,0,0,1
5142,-0.9382,0,0,0,0,0,1
5143,-0.0206,0,0,0,0,0,1
5144,0.6695,0,0,0,0,0,1
5145,-1.0,0,0,0,0,0,1
5146,2.2306,0,0,0,0,0,1
5147,1.4561,0,0,0,0,0,1
5148,-0.1053,0,0,0,0,0,1
5149,1.1467,0,0,0,0,0,1
5150,-1.0,0,0,0,0,0,1
5151,0.1795,0,0,0,0,0,0
5152,1.2495,0,0,0,0,0,0
5153,1.4678,0,0,0,0,0,0
5154,0.5133,0,0,0,0,0,0
5155,2.3317,0,0,0,0,0,0
5156,-0.5294,0,0,0,0,0,0
5157,2.246,0,0,0,0,0,0
5158,0.696,0,0,0,0,0,0
5159,1.0238,0,0,0,0,0,0
5160,0.7658,0,0,0,0,0,0
5161,-0.5857,0,0,0,0,0,0
5162,-1.0,0,0,0,0,0,0
5163,-0.1858,0,0,0,0,0,0
5164,0.7517,0,0,0,0,0,0
5165,0.433,0,0,0,0,0,0
5166,-0.008,0,0,0,0,0,0
5167,0.9726,0,0,0,0,0,0
5168,-1.0,1,0,1,0,0,0
5169,1.7498,0,0,1,0,0,0
5170,-1.0,0,0,1,0,0,0
5171,-0.1785,0,0,1,0,0,0
5172,-1.0,0,0,1,0,0,0
5173,-1.0,0,0,1,0,0,0
5174,3.4105,0,0,1,0,0,0
5175,-1.0,0,0,1,0,0,0
5176,-1.0,0,0,1,0,0,0
5177,1.7782,0,0,0,0,0,0
5178,0.6748,0,0,0,0,0,0
5179,-1.0,0,0,0,0,0,0
5180,-1.0,0,0,0,0,0,0
5181,1.9108,0,0,0,0,0,0
5182,-1.0,0,0,0,0,0,0
5183,-0.6701,0,0,0,0,0,0
5184,-0.5126,0,0,0,0,0,0
5185,1.5663,0,0,0,0,0,0
5186,-1.0,0,0,0,0,0,0
5187,2.9697,0,0,0,0,0,0
5188,-1.0,0,0,0,0,0,0
5189,-0.4648,0,0,0,0,0,0
5190,-1.0,0,0,0,0,0,0
5191,-1.0,0,0,0,0,0,0
5192,-0.2978,0,0,0,0,0,0
5193,-1.0,0,0,0,0,0,0
5194,-1.0,0,0,0,0,0,0
5195,4.6487,0,0,0,0,0,0
5196,-1.0,0,0,0,0,0,0
5197,-1.0,0,0,0,0,0,0
5198,-1.0,0,0,0,0,0,0
5199,1.0589,0,0,0,0,0,0
5200,1.0953,0,0,0,0,0,0
5201,-0.486,0,0,0,0,0,0
5202,2.4772,0,0,0,0,0,0
5203,0.1777,0,0,0,0,0,0
5204,4.6012,0,0,0,0,0,0
5205,1.3536,0,0,0,0,0,0
5206,-0.3105,0,0,0,0,0,0
5207,-0.6777,0,0,0,0,0,0
5208,-1.0,0,0,0,0,0,0
5209,-1.0,1,0,1,0,0,0
5210,-1.0,0,0,1,0,0,0
5211,-1.0,0,0,1,0,0,0
5212,-0.1247,0,0,1,0,0,0
5213,0.5524,0,0,1,0,0,0
5214,2.1771,0,0,1,0,0,0
5215,1.2258,0,0,1,0,0,0
5216,1.0579,0,0,1,0,0,0
5217,6.3497,0,0,1,0,1,1
5218,1.7521,0,0,0,0,1,1
5219,1.1299,0,0,0,0,1,1
5220,4.653,0,0,0,0,1,1
5221,4.5538,0,0,0,0,1,1
5222,2.6129,0,0,0,0,1,1
5223,3.9742,0,0,0,0,1,1
5224,3.7276,0,0,0,0,1,1
5225,1.1098,0,0,0,0,1,1
5226,1.8395,0,0,0,0,1,1
5227,3.1656,0,0,0,0,0,0
5228,2.6371,0,0,0,0,0,0
5229,6.0385,0,0,0,0,0,0
5230,0.5496,0,0,0,0,0,0
5231,1.8974,0,0,0,0,0,0
5232,1.3843,0,0,0,0,0,0
5233,0.9663,0,0,0,0,0,0
5234,3.9833,0,0,0,0,0,0
5235,1.0654,0,0,0,0,0,0
5236,-0.2954,0,0,0,0,0,0
5237,3.1499,0,0,0,0,0,0
5238,2.0673,0,0,0,0,0,0
5239,-1.0,0,0,0,0,0,0
5240,-0.3478,0,0,0,0,0,0
5241,1.4935,0,0,0,0,0,0
5242,1.393,0,0,0,0,0,0
5243,-1.0,0,0,0,0,0,0
5244,1.0923,0,0,0,0,0,0
5245,-0.9098,0,0,0,0,0,0
5246,-1.0,0,0,0,0,0,0
5247,-0.7802,0,0,0,0,0,0
5248,1.8408,0,0,0,0,0,0
5249,1.0084,0,0,0,0,0,0
5250,3.0172,1,1,0,0,0,0
5251,-1.0,0,1,0,0,0,0
5252,-0.5133,0,1,0,0,0,0
5253,2.8915,0,1,0,0,0,0
5254,5.3237,0,1,0,0,0,1
5255,0.6347,0,1,0,1,0,1
5256,0.5768,0,1,0,0,0,1
5257,4.7323,0,1,0,0,0,1
5258,5.2301,0,1,0,0,0,1
5259,2.9566,0,0,0,0,0,1
5260,2.4453,0,0,0,0,0,1
5261,-0.6928,0,0,0,0,0,1
5262,2.3046,0,0,0,0,0,1
5263,1.7488,0,0,0,0,0,1
5264,-0.2849,0,0,0,0,0,1
5265,1.5001,0,0,0,0,0,1
5266,-0.0531,0,0,0,0,0,1
5267,0.5745,0,0,0,0,0,1
5268,0.4297,0,0,0,0,0,1
5269,-1.0,0,0,0,0,0,1
5270,0.8642,0,0,0,0,0,0
5271,2.0571,0,0,0,0,0,0
5272,-0.1348,0,0,0,0,0,0
5273,-1.0,0,0,0,0,0,0
5274,4.4944,0,0,0,0,0,0
5275,-1.0,0,0,0,0,0,0
5276,-1.0,0,0,0,0,0,0
5277,2.8195,0,0,0,0,0,0
5278,3.746,0,0,0,0,0,0
5279,-0.2443,0,0,0,0,0,0
5280,-0.1852,0,0,0,0,0,0
5281,-1.0,0,0,0,0,0,0
5282,-0.7518,0,0,0,0,0,0
5283,-0.4946,0,0,0,0,0,0
5284,-0.586,0,0,0,0,0,0
5285,-0.3897,0,0,0,0,0,0
5286,-0.76,0,0,0,0,0,0
5287,0.6845,0,0,0,0,0,0
5288,-1.0,0,0,0,0,0,0
5289,-0.3023,0,0,0,0,0,0
5290,0.4756,0,0,0,0,0,0
5291,0.957,1,1,0,0,0,0
5292,-1.0,0,1,0,0,0,0
5293,1.1192,0,1,0,0,0,0
5294,4.5524,0,1,0,0,0,0
5295,1.7505,0,1,0,0,0,1
5296,2.4152,0,1,0,1,0,1
5297,3.3723,0,1,0,0,0,1
5298,2.6281,0,1,0,0,0,1
5299,3.2205,0,1,0,0,0,1
5300,-0.255,0,0,0,0,0,1
5301,2.5918,0,0,0,0,0,1
5302,2.4291,0,0,0,0,0,1
5303,-1.0,0,0,0,0,0,1
5304,1.0137,0,0,0,0,0,1
5305,-0.8693,0,0,0,0,0,1
5306,0.2301,0,0,0,0,0,1
5307,-1.0,0,0,0,0,0,1
5308,3.5998,0,0,0,0,0,1
5309,-1.0,0,0,0,0,0,1
5310,-1.0,0,0,0,0,0,1
5311,-0.4086,0,0,0,0,0,1
5312,4.0635,0,0,0,0,0,1
5313,1.4955,0,0,0,0,0,1
5314,-0.1376,0,0,0,0,0,1
5315,-1.0,0,0,0,0,0,0
5316,-0.0095,0,0,0,0,0,0
5317,-1.0,0,0,0,0,0,0
5318,0.5087,0,0,0,0,0,0
5319,-1.0,0,0,0,0,0,0
5320,5.2546,0,0,0,0,0,0
5321,2.8472,0,0,0,0,0,0
5322,0.2512,0,0,0,0,0,0
5323,-1.0,0,0,0,0,0,0
5324,0.2203,0,0,0,0,0,0
5325,3.2032,0,0,0,0,0,0
5326,1.4735,0,0,0,0,0,0
5327,-1.0,0,0,0,0,0,0
5328,2.1728,0,0,0,0,0,0
5329,-0.6707,0,0,0,0,0,0
5330,1.2428,0,0,0,0,0,0
5331,4.983,0,0,0,0,0,0
5332,-1.0,1,1,0,0,0,0
5333,-1.0,0,1,0,0,0,0
5334,0.6327,0,1,0,0,0,0
5335,-1.0,0,1,0,0,0,0
